 precomputing function requisites...
 loading state...
 
 Done reading fields
 Time spend reading:     0.090 sc
 initialising output files...
 /data/marcos/pipe10k/source/runs/re180dt.cf
 timestepping.....
  step=           0  dt=  9.9469237E-03
Step36436  0.833517D+04  0.272076D+01  0.182445D+03
Step36441  0.833521D+04  0.272470D+01  0.182439D+03
Step36446  0.833525D+04  0.272388D+01  0.182433D+03
Step36451  0.833529D+04  0.271900D+01  0.182427D+03
Step36456  0.833534D+04  0.271989D+01  0.182421D+03
Step36461  0.833538D+04  0.272241D+01  0.182415D+03
Step36466  0.833542D+04  0.272488D+01  0.182409D+03
Step36471  0.833546D+04  0.272243D+01  0.182403D+03
Step36476  0.833550D+04  0.272268D+01  0.182397D+03
Step36481  0.833554D+04  0.272375D+01  0.182391D+03
Step36486  0.833558D+04  0.271682D+01  0.182385D+03
Step36491  0.833562D+04  0.271638D+01  0.182379D+03
Step36496  0.833567D+04  0.272565D+01  0.182373D+03
Step36501  0.833571D+04  0.274426D+01  0.182367D+03
Step36506  0.833576D+04  0.271815D+01  0.182361D+03
Step36511  0.833580D+04  0.271981D+01  0.182355D+03
Step36516  0.833585D+04  0.272319D+01  0.182349D+03
Step36521  0.833589D+04  0.272235D+01  0.182343D+03
Step36526  0.833594D+04  0.272008D+01  0.182337D+03
Step36531  0.833599D+04  0.272367D+01  0.182331D+03
Step36536  0.833603D+04  0.272469D+01  0.182325D+03
Step36541  0.833608D+04  0.272268D+01  0.182319D+03
Step36546  0.833612D+04  0.271742D+01  0.182313D+03
Step36551  0.833617D+04  0.272226D+01  0.182308D+03
Step36556  0.833621D+04  0.272156D+01  0.182302D+03
Step36561  0.833626D+04  0.272067D+01  0.182297D+03
Step36566  0.833630D+04  0.272944D+01  0.182291D+03
Step36571  0.833635D+04  0.272036D+01  0.182286D+03
Step36576  0.833640D+04  0.272182D+01  0.182280D+03
Step36581  0.833644D+04  0.272243D+01  0.182275D+03
Step36586  0.833649D+04  0.272290D+01  0.182269D+03
Step36591  0.833653D+04  0.271899D+01  0.182264D+03
Step36596  0.833658D+04  0.272425D+01  0.182258D+03
Step36601  0.833663D+04  0.271877D+01  0.182253D+03
Step36606  0.833668D+04  0.272749D+01  0.182247D+03
Step36611  0.833673D+04  0.272020D+01  0.182241D+03
Step36616  0.833678D+04  0.272423D+01  0.182235D+03
Step36621  0.833683D+04  0.271862D+01  0.182229D+03
Step36626  0.833689D+04  0.272469D+01  0.182223D+03
Step36631  0.833694D+04  0.272268D+01  0.182218D+03
Step36636  0.833699D+04  0.272333D+01  0.182212D+03
Step36641  0.833704D+04  0.272319D+01  0.182206D+03
Step36646  0.833709D+04  0.272749D+01  0.182200D+03
Step36651  0.833714D+04  0.272233D+01  0.182194D+03
Step36656  0.833719D+04  0.272044D+01  0.182187D+03
Step36661  0.833724D+04  0.271932D+01  0.182181D+03
Step36666  0.833729D+04  0.272391D+01  0.182175D+03
Step36671  0.833734D+04  0.272367D+01  0.182168D+03
Step36676  0.833739D+04  0.271752D+01  0.182161D+03
Step36681  0.833744D+04  0.272329D+01  0.182154D+03
Step36686  0.833749D+04  0.272034D+01  0.182147D+03
Step36691  0.833754D+04  0.271749D+01  0.182140D+03
Step36696  0.833760D+04  0.271704D+01  0.182132D+03
Step36701  0.833765D+04  0.272257D+01  0.182123D+03
Step36706  0.833771D+04  0.271662D+01  0.182115D+03
Step36711  0.833777D+04  0.272082D+01  0.182106D+03
Step36716  0.833782D+04  0.271924D+01  0.182097D+03
Step36721  0.833788D+04  0.271972D+01  0.182088D+03
Step36726  0.833793D+04  0.272229D+01  0.182079D+03
Step36731  0.833799D+04  0.272726D+01  0.182070D+03
Step36736  0.833805D+04  0.271473D+01  0.182060D+03
Step36741  0.833810D+04  0.271781D+01  0.182051D+03
Step36746  0.833816D+04  0.272025D+01  0.182042D+03
Step36751  0.833822D+04  0.271657D+01  0.182032D+03
Step36756  0.833827D+04  0.272345D+01  0.182023D+03
Step36761  0.833833D+04  0.271981D+01  0.182013D+03
Step36766  0.833838D+04  0.272147D+01  0.182004D+03
Step36771  0.833844D+04  0.272060D+01  0.181994D+03
Step36776  0.833850D+04  0.271913D+01  0.181985D+03
Step36781  0.833855D+04  0.272498D+01  0.181975D+03
Step36786  0.833861D+04  0.272397D+01  0.181966D+03
Step36791  0.833866D+04  0.271978D+01  0.181957D+03
Step36796  0.833872D+04  0.272127D+01  0.181947D+03
Step36801  0.833878D+04  0.272105D+01  0.181938D+03
Step36806  0.833883D+04  0.272133D+01  0.181929D+03
Step36811  0.833889D+04  0.271798D+01  0.181920D+03
Step36816  0.833894D+04  0.272233D+01  0.181911D+03
Step36821  0.833900D+04  0.272218D+01  0.181903D+03
Step36826  0.833906D+04  0.272633D+01  0.181894D+03
Step36831  0.833911D+04  0.272170D+01  0.181886D+03
Step36836  0.833917D+04  0.272406D+01  0.181877D+03
Step36841  0.833923D+04  0.271960D+01  0.181869D+03
Step36846  0.833928D+04  0.271793D+01  0.181862D+03
Step36851  0.833934D+04  0.271885D+01  0.181854D+03
Step36856  0.833939D+04  0.272107D+01  0.181847D+03
Step36861  0.833945D+04  0.271952D+01  0.181840D+03
Step36866  0.833951D+04  0.272473D+01  0.181833D+03
Step36871  0.833956D+04  0.271622D+01  0.181826D+03
Step36876  0.833962D+04  0.272171D+01  0.181820D+03
Step36881  0.833967D+04  0.272067D+01  0.181814D+03
Step36886  0.833973D+04  0.272514D+01  0.181809D+03
Step36891  0.833979D+04  0.272308D+01  0.181803D+03
Step36896  0.833984D+04  0.271820D+01  0.181798D+03
Step36901  0.833990D+04  0.271989D+01  0.181793D+03
Step36906  0.833995D+04  0.272384D+01  0.181789D+03
Step36911  0.834001D+04  0.272045D+01  0.181784D+03
Step36916  0.834007D+04  0.271829D+01  0.181780D+03
Step36921  0.834012D+04  0.272827D+01  0.181777D+03
Step36926  0.834018D+04  0.272128D+01  0.181773D+03
Step36931  0.834024D+04  0.271647D+01  0.181770D+03
Step36936  0.834029D+04  0.271737D+01  0.181766D+03
Step36941  0.834035D+04  0.272031D+01  0.181763D+03
Step36946  0.834040D+04  0.271415D+01  0.181760D+03
Step36951  0.834046D+04  0.272073D+01  0.181757D+03
Step36956  0.834052D+04  0.271958D+01  0.181755D+03
Step36961  0.834057D+04  0.272436D+01  0.181752D+03
Step36966  0.834063D+04  0.272278D+01  0.181750D+03
Step36971  0.834068D+04  0.271507D+01  0.181748D+03
Step36976  0.834074D+04  0.271942D+01  0.181746D+03
Step36981  0.834080D+04  0.271737D+01  0.181744D+03
Step36986  0.834085D+04  0.271363D+01  0.181742D+03
Step36991  0.834091D+04  0.272246D+01  0.181740D+03
Step36996  0.834096D+04  0.272331D+01  0.181739D+03
Step37001  0.834102D+04  0.272190D+01  0.181737D+03
Step37006  0.834108D+04  0.272131D+01  0.181736D+03
Step37011  0.834113D+04  0.272162D+01  0.181735D+03
Step37016  0.834119D+04  0.272359D+01  0.181733D+03
Step37021  0.834125D+04  0.272441D+01  0.181732D+03
Step37026  0.834130D+04  0.271723D+01  0.181731D+03
Step37031  0.834136D+04  0.272978D+01  0.181730D+03
Step37036  0.834141D+04  0.272225D+01  0.181729D+03
Step37041  0.834147D+04  0.272257D+01  0.181728D+03
Step37046  0.834153D+04  0.272338D+01  0.181727D+03
Step37051  0.834158D+04  0.271966D+01  0.181726D+03
Step37056  0.834163D+04  0.272628D+01  0.181724D+03
Step37061  0.834169D+04  0.272353D+01  0.181723D+03
Step37066  0.834174D+04  0.272113D+01  0.181722D+03
Step37071  0.834179D+04  0.272421D+01  0.181720D+03
Step37076  0.834184D+04  0.272180D+01  0.181718D+03
Step37081  0.834189D+04  0.272165D+01  0.181717D+03
Step37086  0.834194D+04  0.272115D+01  0.181715D+03
Step37091  0.834199D+04  0.272291D+01  0.181713D+03
Step37096  0.834203D+04  0.272236D+01  0.181710D+03
Step37101  0.834208D+04  0.272744D+01  0.181708D+03
Step37106  0.834213D+04  0.271850D+01  0.181705D+03
Step37111  0.834218D+04  0.272412D+01  0.181703D+03
Step37116  0.834223D+04  0.271918D+01  0.181700D+03
Step37121  0.834227D+04  0.271599D+01  0.181697D+03
Step37126  0.834232D+04  0.272309D+01  0.181694D+03
Step37131  0.834237D+04  0.272217D+01  0.181690D+03
Step37136  0.834242D+04  0.272561D+01  0.181687D+03
Step37141  0.834246D+04  0.272695D+01  0.181684D+03
Step37146  0.834251D+04  0.272297D+01  0.181680D+03
Step37151  0.834255D+04  0.272105D+01  0.181677D+03
Step37156  0.834260D+04  0.271940D+01  0.181673D+03
Step37161  0.834264D+04  0.272416D+01  0.181669D+03
Step37166  0.834269D+04  0.271920D+01  0.181665D+03
Step37171  0.834273D+04  0.272543D+01  0.181662D+03
Step37176  0.834278D+04  0.272348D+01  0.181658D+03
Step37181  0.834282D+04  0.272066D+01  0.181654D+03
Step37186  0.834287D+04  0.271429D+01  0.181650D+03
Step37191  0.834291D+04  0.272026D+01  0.181645D+03
Step37196  0.834296D+04  0.272365D+01  0.181641D+03
Step37201  0.834301D+04  0.272121D+01  0.181637D+03
Step37206  0.834305D+04  0.272268D+01  0.181633D+03
Step37211  0.834310D+04  0.271959D+01  0.181629D+03
Step37216  0.834314D+04  0.272525D+01  0.181624D+03
Step37221  0.834319D+04  0.271763D+01  0.181620D+03
Step37226  0.834323D+04  0.272254D+01  0.181616D+03
Step37231  0.834328D+04  0.272362D+01  0.181612D+03
Step37236  0.834332D+04  0.272227D+01  0.181607D+03
Step37241  0.834337D+04  0.272076D+01  0.181603D+03
Step37246  0.834341D+04  0.271584D+01  0.181599D+03
Step37251  0.834346D+04  0.272587D+01  0.181594D+03
Step37256  0.834351D+04  0.272243D+01  0.181590D+03
Step37261  0.834355D+04  0.271739D+01  0.181585D+03
Step37266  0.834360D+04  0.271519D+01  0.181581D+03
Step37271  0.834364D+04  0.272339D+01  0.181576D+03
Step37276  0.834369D+04  0.272450D+01  0.181572D+03
Step37281  0.834373D+04  0.271915D+01  0.181567D+03
Step37286  0.834378D+04  0.272402D+01  0.181562D+03
Step37291  0.834382D+04  0.272025D+01  0.181558D+03
Step37296  0.834387D+04  0.271968D+01  0.181553D+03
Step37301  0.834391D+04  0.271928D+01  0.181548D+03
Step37306  0.834396D+04  0.271908D+01  0.181543D+03
Step37311  0.834401D+04  0.272270D+01  0.181538D+03
Step37316  0.834405D+04  0.325924D+01  0.181532D+03
Step37321  0.834410D+04  0.272033D+01  0.181527D+03
Step37326  0.834415D+04  0.272354D+01  0.181521D+03
Step37331  0.834420D+04  0.271997D+01  0.181515D+03
Step37336  0.834425D+04  0.270911D+01  0.181508D+03
Step37341  0.834430D+04  0.271614D+01  0.181502D+03
Step37346  0.834435D+04  0.272825D+01  0.181496D+03
Step37351  0.834440D+04  0.271528D+01  0.181489D+03
Step37356  0.834445D+04  0.271767D+01  0.181483D+03
Step37361  0.834450D+04  0.272388D+01  0.181476D+03
Step37366  0.834455D+04  0.272136D+01  0.181470D+03
Step37371  0.834460D+04  0.272206D+01  0.181463D+03
Step37376  0.834465D+04  0.271695D+01  0.181457D+03
Step37381  0.834470D+04  0.272351D+01  0.181450D+03
Step37386  0.834475D+04  0.272199D+01  0.181443D+03
Step37391  0.834480D+04  0.272388D+01  0.181436D+03
Step37396  0.834485D+04  0.271189D+01  0.181429D+03
Step37401  0.834490D+04  0.271259D+01  0.181423D+03
Step37406  0.834495D+04  0.271604D+01  0.181416D+03
Step37411  0.834500D+04  0.272097D+01  0.181409D+03
Step37416  0.834505D+04  0.271700D+01  0.181402D+03
Step37421  0.834510D+04  0.271590D+01  0.181395D+03
Step37426  0.834515D+04  0.271533D+01  0.181389D+03
Step37431  0.834520D+04  0.273171D+01  0.181382D+03
Step37436  0.834525D+04  0.272264D+01  0.181375D+03
Step37441  0.834530D+04  0.271440D+01  0.181369D+03
Step37446  0.834535D+04  0.325949D+01  0.181362D+03
Step37451  0.834540D+04  0.271540D+01  0.181356D+03
Step37456  0.834545D+04  0.271992D+01  0.181350D+03
Step37461  0.834549D+04  0.272490D+01  0.181345D+03
Step37466  0.834554D+04  0.271703D+01  0.181339D+03
Step37471  0.834559D+04  0.272141D+01  0.181333D+03
Step37476  0.834564D+04  0.272737D+01  0.181328D+03
Step37481  0.834568D+04  0.278685D+01  0.181323D+03
Step37486  0.834573D+04  0.275842D+01  0.181318D+03
Step37491  0.834577D+04  0.275126D+01  0.181313D+03
Step37496  0.834582D+04  0.279495D+01  0.181308D+03
Step37501  0.834586D+04  0.272076D+01  0.181304D+03
Step37506  0.834591D+04  0.271684D+01  0.181299D+03
Step37511  0.834595D+04  0.272143D+01  0.181295D+03
Step37516  0.834600D+04  0.272289D+01  0.181291D+03
Step37521  0.834604D+04  0.272777D+01  0.181287D+03
Step37526  0.834609D+04  0.272152D+01  0.181283D+03
Step37531  0.834613D+04  0.270204D+01  0.181279D+03
Step37536  0.834618D+04  0.272148D+01  0.181275D+03
Step37541  0.834622D+04  0.271097D+01  0.181272D+03
Step37546  0.834626D+04  0.271465D+01  0.181268D+03
Step37551  0.834630D+04  0.272170D+01  0.181265D+03
Step37556  0.834635D+04  0.272142D+01  0.181262D+03
Step37561  0.834639D+04  0.272001D+01  0.181258D+03
Step37566  0.834643D+04  0.272529D+01  0.181255D+03
Step37571  0.834647D+04  0.271940D+01  0.181252D+03
Step37576  0.834652D+04  0.272364D+01  0.181249D+03
Step37581  0.834656D+04  0.272688D+01  0.181246D+03
Step37586  0.834660D+04  0.272423D+01  0.181243D+03
Step37591  0.834665D+04  0.272004D+01  0.181240D+03
Step37596  0.834669D+04  0.272289D+01  0.181237D+03
Step37601  0.834673D+04  0.272411D+01  0.181234D+03
Step37606  0.834677D+04  0.270941D+01  0.181231D+03
Step37611  0.834682D+04  0.271605D+01  0.181228D+03
Step37616  0.834686D+04  0.273536D+01  0.181226D+03
Step37621  0.834690D+04  0.272036D+01  0.181223D+03
Step37626  0.834694D+04  0.272111D+01  0.181220D+03
Step37631  0.834699D+04  0.272065D+01  0.181218D+03
Step37636  0.834703D+04  0.271459D+01  0.181215D+03
Step37641  0.834707D+04  0.271854D+01  0.181213D+03
Step37646  0.834712D+04  0.272790D+01  0.181210D+03
Step37651  0.834716D+04  0.272397D+01  0.181208D+03
Step37656  0.834720D+04  0.271665D+01  0.181205D+03
Step37661  0.834724D+04  0.271075D+01  0.181203D+03
Step37666  0.834729D+04  0.271771D+01  0.181200D+03
Step37671  0.834733D+04  0.271652D+01  0.181198D+03
Step37676  0.834737D+04  0.272140D+01  0.181195D+03
Step37681  0.834741D+04  0.272208D+01  0.181193D+03
Step37686  0.834746D+04  0.272327D+01  0.181190D+03
Step37691  0.834750D+04  0.272125D+01  0.181187D+03
Step37696  0.834754D+04  0.272036D+01  0.181185D+03
Step37701  0.834759D+04  0.272494D+01  0.181182D+03
Step37706  0.834763D+04  0.271905D+01  0.181179D+03
Step37711  0.834767D+04  0.272106D+01  0.181176D+03
Step37716  0.834771D+04  0.271938D+01  0.181173D+03
Step37721  0.834776D+04  0.272935D+01  0.181170D+03
Step37726  0.834780D+04  0.271825D+01  0.181167D+03
Step37731  0.834784D+04  0.271918D+01  0.181164D+03
Step37736  0.834788D+04  0.272470D+01  0.181161D+03
Step37741  0.834793D+04  0.272143D+01  0.181158D+03
Step37746  0.834797D+04  0.272758D+01  0.181155D+03
Step37751  0.834801D+04  0.272536D+01  0.181152D+03
Step37756  0.834805D+04  0.272322D+01  0.181149D+03
Step37761  0.834810D+04  0.272265D+01  0.181146D+03
Step37766  0.834814D+04  0.272183D+01  0.181143D+03
Step37771  0.834818D+04  0.271877D+01  0.181140D+03
Step37776  0.834823D+04  0.271920D+01  0.181137D+03
Step37781  0.834827D+04  0.272665D+01  0.181135D+03
Step37786  0.834831D+04  0.272125D+01  0.181132D+03
Step37791  0.834835D+04  0.271969D+01  0.181130D+03
Step37796  0.834840D+04  0.272224D+01  0.181127D+03
Step37801  0.834844D+04  0.271957D+01  0.181125D+03
Step37806  0.834848D+04  0.272720D+01  0.181123D+03
Step37811  0.834852D+04  0.272458D+01  0.181121D+03
Step37816  0.834857D+04  0.271713D+01  0.181119D+03
Step37821  0.834861D+04  0.271750D+01  0.181118D+03
Step37826  0.834865D+04  0.272356D+01  0.181116D+03
Step37831  0.834870D+04  0.272746D+01  0.181115D+03
Step37836  0.834874D+04  0.271473D+01  0.181114D+03
Step37841  0.834878D+04  0.272521D+01  0.181113D+03
Step37846  0.834883D+04  0.272022D+01  0.181112D+03
Step37851  0.834888D+04  0.272543D+01  0.181111D+03
Step37856  0.834892D+04  0.272185D+01  0.181110D+03
Step37861  0.834897D+04  0.272216D+01  0.181110D+03
Step37866  0.834902D+04  0.272146D+01  0.181109D+03
Step37871  0.834906D+04  0.271904D+01  0.181109D+03
Step37876  0.834911D+04  0.272397D+01  0.181109D+03
Step37881  0.834916D+04  0.272033D+01  0.181109D+03
Step37886  0.834920D+04  0.272351D+01  0.181109D+03
Step37891  0.834925D+04  0.272464D+01  0.181109D+03
Step37896  0.834930D+04  0.271849D+01  0.181110D+03
Step37901  0.834935D+04  0.272612D+01  0.181110D+03
Step37906  0.834939D+04  0.272044D+01  0.181110D+03
Step37911  0.834944D+04  0.272800D+01  0.181111D+03
Step37916  0.834949D+04  0.272474D+01  0.181111D+03
Step37921  0.834953D+04  0.271904D+01  0.181111D+03
Step37926  0.834958D+04  0.271698D+01  0.181111D+03
Step37931  0.834963D+04  0.272165D+01  0.181111D+03
Step37936  0.834967D+04  0.272404D+01  0.181111D+03
Step37941  0.834972D+04  0.272183D+01  0.181111D+03
Step37946  0.834977D+04  0.272237D+01  0.181110D+03
Step37951  0.834982D+04  0.272000D+01  0.181109D+03
Step37956  0.834986D+04  0.271737D+01  0.181109D+03
Step37961  0.834991D+04  0.272568D+01  0.181107D+03
Step37966  0.834995D+04  0.272022D+01  0.181106D+03
Step37971  0.835000D+04  0.272206D+01  0.181105D+03
Step37976  0.835004D+04  0.272046D+01  0.181103D+03
Step37981  0.835009D+04  0.271970D+01  0.181101D+03
Step37986  0.835013D+04  0.271337D+01  0.181099D+03
Step37991  0.835018D+04  0.272275D+01  0.181097D+03
Step37996  0.835022D+04  0.271741D+01  0.181095D+03
Step38001  0.835027D+04  0.271935D+01  0.181092D+03
Step38006  0.835031D+04  0.272449D+01  0.181090D+03
Step38011  0.835036D+04  0.271974D+01  0.181087D+03
Step38016  0.835040D+04  0.271704D+01  0.181084D+03
Step38021  0.835045D+04  0.271811D+01  0.181081D+03
Step38026  0.835049D+04  0.271842D+01  0.181078D+03
Step38031  0.835053D+04  0.272245D+01  0.181075D+03
Step38036  0.835058D+04  0.281270D+01  0.181072D+03
Step38041  0.835062D+04  0.271804D+01  0.181069D+03
Step38046  0.835067D+04  0.271886D+01  0.181065D+03
Step38051  0.835071D+04  0.272273D+01  0.181062D+03
Step38056  0.835075D+04  0.272014D+01  0.181059D+03
Step38061  0.835079D+04  0.496063D+01  0.181056D+03
Step38066  0.835083D+04  0.271547D+01  0.181052D+03
Step38071  0.835088D+04  0.271841D+01  0.181049D+03
Step38076  0.835092D+04  0.272158D+01  0.181045D+03
Step38081  0.835096D+04  0.272374D+01  0.181041D+03
Step38086  0.835100D+04  0.271515D+01  0.181038D+03
Step38091  0.835105D+04  0.272249D+01  0.181034D+03
Step38096  0.835109D+04  0.271360D+01  0.181030D+03
Step38101  0.835113D+04  0.271753D+01  0.181026D+03
Step38106  0.835117D+04  0.271869D+01  0.181023D+03
Step38111  0.835121D+04  0.272180D+01  0.181019D+03
Step38116  0.835125D+04  0.272212D+01  0.181015D+03
Step38121  0.835129D+04  0.271448D+01  0.181011D+03
Step38126  0.835133D+04  0.271862D+01  0.181006D+03
Step38131  0.835137D+04  0.272086D+01  0.181002D+03
Step38136  0.835141D+04  0.272833D+01  0.180998D+03
Step38141  0.835145D+04  0.272095D+01  0.180994D+03
Step38146  0.835149D+04  0.272191D+01  0.180989D+03
Step38151  0.835153D+04  0.272265D+01  0.180985D+03
Step38156  0.835157D+04  0.272391D+01  0.180980D+03
Step38161  0.835161D+04  0.273049D+01  0.180976D+03
Step38166  0.835165D+04  0.272289D+01  0.180971D+03
Step38171  0.835169D+04  0.272536D+01  0.180967D+03
Step38176  0.835173D+04  0.272023D+01  0.180962D+03
Step38181  0.835177D+04  0.272528D+01  0.180958D+03
Step38186  0.835181D+04  0.271982D+01  0.180953D+03
Step38191  0.835185D+04  0.271873D+01  0.180949D+03
Step38196  0.835189D+04  0.272180D+01  0.180945D+03
Step38201  0.835193D+04  0.271999D+01  0.180940D+03
Step38206  0.835197D+04  0.271635D+01  0.180936D+03
Step38211  0.835201D+04  0.272247D+01  0.180932D+03
Step38216  0.835205D+04  0.272128D+01  0.180927D+03
Step38221  0.835209D+04  0.272010D+01  0.180923D+03
Step38226  0.835213D+04  0.271740D+01  0.180919D+03
Step38231  0.835217D+04  0.272364D+01  0.180915D+03
Step38236  0.835221D+04  0.271684D+01  0.180911D+03
Step38241  0.835225D+04  0.272118D+01  0.180907D+03
Step38246  0.835229D+04  0.272194D+01  0.180903D+03
Step38251  0.835233D+04  0.271705D+01  0.180899D+03
Step38256  0.835237D+04  0.272243D+01  0.180896D+03
Step38261  0.835241D+04  0.272344D+01  0.180892D+03
Step38266  0.835245D+04  0.271983D+01  0.180889D+03
Step38271  0.835249D+04  0.272350D+01  0.180885D+03
Step38276  0.835253D+04  0.272076D+01  0.180882D+03
Step38281  0.835257D+04  0.272365D+01  0.180879D+03
Step38286  0.835261D+04  0.272326D+01  0.180876D+03
Step38291  0.835265D+04  0.271940D+01  0.180872D+03
Step38296  0.835269D+04  0.272491D+01  0.180869D+03
Step38301  0.835273D+04  0.272719D+01  0.180866D+03
Step38306  0.835277D+04  0.272428D+01  0.180863D+03
Step38311  0.835281D+04  0.272316D+01  0.180860D+03
Step38316  0.835286D+04  0.272275D+01  0.180857D+03
Step38321  0.835290D+04  0.272451D+01  0.180854D+03
Step38326  0.835295D+04  0.272283D+01  0.180851D+03
Step38331  0.835299D+04  0.271941D+01  0.180848D+03
Step38336  0.835304D+04  0.272643D+01  0.180846D+03
Step38341  0.835308D+04  0.272684D+01  0.180843D+03
Step38346  0.835312D+04  0.272981D+01  0.180840D+03
Step38351  0.835317D+04  0.272541D+01  0.180838D+03
Step38356  0.835321D+04  0.272409D+01  0.180835D+03
Step38361  0.835326D+04  0.272329D+01  0.180833D+03
Step38366  0.835330D+04  0.272400D+01  0.180831D+03
